step,age_per_site,migration_rates_per_site,abiotic_value_per_site,species,site,summary
1,0.9,1.3993306608433795,0.2704985793398542,Lumpenus lampretaeformis,27,mean
1,0.9382716049382716,1.4197965673482449,0.27269716436802405,Lycodes vahlii,27,mean
1,0.8571428571428571,1.4203765335918912,0.26942721292416494,Enchelyopus cimbrius,27,mean
1,0.875,1.4315144418010597,0.2611559174796115,Lycenchelys sarsii,27,mean
1,0.9333333333333333,1.4096703781957334,0.2895598267826759,Glyptocephalus cynoglossus,27,mean
1,1.0,1.4140000000000001,0.28488025678198414,Platichthys flesus,28,mean
1,0.9285714285714286,1.4073630169983178,0.27907797367697756,Aphia minuta,28,mean
1,0.9425287356321839,1.41775288036599,0.28161104682313054,Chelidonichthys cuculus,28,mean
1,0.9302325581395349,1.419991692879772,0.2792326110339322,Dicentrarchus labrax,28,mean
1,0.8734177215189873,1.39822866414803,0.26519535447510845,Scophthalmus rhombus,28,mean
1,0.96,1.4232125912517486,0.2816917317666392,Trachinus draco,28,mean
1,0.975,1.423839258932808,0.2788256734981272,Hippoglossoides platessoides,28,mean
1,0.9433962264150944,1.4044177911613724,0.2812968325094502,Lumpenus lampretaeformis,28,mean
1,0.8072289156626506,1.3942109073186093,0.25056970727364525,Lycodes vahlii,28,mean
1,0.8404255319148937,1.4288534319947672,0.26301895480086,Enchelyopus cimbrius,28,mean
1,0.9242424242424242,1.437970139509035,0.2849194617008818,Lycenchelys sarsii,28,mean
1,1.0,1.4140000000000001,0.2914333990789047,Glyptocephalus cynoglossus,28,mean
1,0.8673469387755102,1.4371515145644196,0.27251656620329645,Platichthys flesus,29,mean
1,0.9655172413793104,1.4213163750454987,0.2826860601411324,Aphia minuta,29,mean
1,0.8850574712643678,1.4155806505826132,0.2725928168765024,Chelidonichthys cuculus,29,mean
1,0.967741935483871,1.4149941934366541,0.2780804970425412,Dicentrarchus labrax,29,mean
1,0.8035714285714286,1.3991624985380657,0.25977125952477265,Scophthalmus rhombus,29,mean
1,0.85,1.4017689187977989,0.25995421080028003,Trachinus draco,29,mean
1,0.84375,1.4091307586670558,0.2608538164973419,Hippoglossoides platessoides,29,mean
1,1.0,1.414,0.28602759027623376,Lumpenus lampretaeformis,29,mean
1,0.9183673469387755,1.4004626046483746,0.27854583326744425,Lycodes vahlii,29,mean
1,0.8888888888888888,1.4211354997317256,0.2653746243434838,Enchelyopus cimbrius,29,mean
1,0.8035714285714286,1.415958984885475,0.2590433590321143,Lycenchelys sarsii,29,mean
1,0.9024390243902439,1.437611239483453,0.28666095391867813,Glyptocephalus cynoglossus,29,mean
1,0.92,1.4121636026182651,0.2751272123795456,Platichthys flesus,30,mean
1,1.0,1.4140000000000006,0.2882676611699013,Aphia minuta,30,mean
1,0.723404255319149,1.3845716878248113,0.23648457506336298,Chelidonichthys cuculus,30,mean
1,0.9047619047619048,1.4490013015145584,0.27346330557485976,Dicentrarchus labrax,30,mean
1,0.9090909090909091,1.4074569782702286,0.26429117261118795,Scophthalmus rhombus,30,mean
1,0.8556701030927835,1.4286440024316553,0.2741277424384793,Trachinus draco,30,mean
1,0.94,1.4014818059854983,0.27738576012706484,Hippoglossoides platessoides,30,mean
1,0.9375,1.441096038454789,0.29329751492063166,Lumpenus lampretaeformis,30,mean
1,0.8367346938775511,1.4234845433782792,0.27296095358639977,Lycodes vahlii,30,mean
1,0.9069767441860465,1.4228413076986786,0.2818575439278854,Enchelyopus cimbrius,30,mean
1,0.868421052631579,1.419692870204517,0.27602227657101186,Lycenchelys sarsii,30,mean
1,0.9538461538461539,1.4107554398940039,0.281291891636407,Glyptocephalus cynoglossus,30,mean
1,0.9523809523809523,1.4152933750813645,0.2811325795856915,Platichthys flesus,31,mean
1,0.9456521739130435,1.4328132168052654,0.2817375183122316,Aphia minuta,31,mean
1,0.9230769230769231,1.419408940348156,0.2748035104541601,Chelidonichthys cuculus,31,mean
1,0.925,1.4098547473359975,0.279474219796467,Dicentrarchus labrax,31,mean
1,0.8947368421052632,1.4385463659931914,0.25723079211234146,Scophthalmus rhombus,31,mean
1,0.9154929577464789,1.4121702038046036,0.27073016891055196,Trachinus draco,31,mean
1,0.84375,1.4128123547724427,0.25389925420975845,Hippoglossoides platessoides,31,mean
1,0.8571428571428571,1.3934287136179655,0.26279266379270205,Lumpenus lampretaeformis,31,mean
1,0.8421052631578947,1.414577278069721,0.26405349011929835,Lycodes vahlii,31,mean
1,0.8983050847457628,1.4180557064799049,0.2795288502504856,Enchelyopus cimbrius,31,mean
1,0.9012345679012346,1.400914212743326,0.2703178568502943,Lycenchelys sarsii,31,mean
1,0.8666666666666667,1.3976491908840334,0.2714667950547286,Glyptocephalus cynoglossus,31,mean
1,0.8586956521739131,1.4240725743760099,0.2670802926057322,Platichthys flesus,32,mean
1,0.8787878787878788,1.4006745101863958,0.2807354489153437,Aphia minuta,32,mean
1,0.9285714285714286,1.4300259105268676,0.27197600827518725,Chelidonichthys cuculus,32,mean
1,0.8673469387755102,1.4253877356602556,0.27207701443392596,Dicentrarchus labrax,32,mean
1,0.9302325581395349,1.4249736008877347,0.26801916200284776,Scophthalmus rhombus,32,mean
1,0.8288288288288288,1.391514690461766,0.2678017226959537,Trachinus draco,32,mean
1,1.0,1.414,0.290052414252118,Hippoglossoides platessoides,32,mean
1,0.8953488372093024,1.425417236888836,0.2808661587608631,Lumpenus lampretaeformis,32,mean
1,0.8840579710144928,1.4034335677063325,0.267991577530756,Lycodes vahlii,32,mean
1,0.9090909090909091,1.3952483557050128,0.2701592812313884,Enchelyopus cimbrius,32,mean
1,0.9333333333333333,1.4143727933837786,0.2818367451944649,Lycenchelys sarsii,32,mean
1,0.9078947368421053,1.397615018972445,0.2779837313709756,Glyptocephalus cynoglossus,32,mean
1,0.9767441860465116,1.4273059010501195,0.28964449259000136,Platichthys flesus,33,mean
1,0.9342105263157895,1.4009491821992923,0.2805310284209284,Aphia minuta,33,mean
1,0.8631578947368421,1.3975868176234219,0.26610208412766245,Chelidonichthys cuculus,33,mean
1,0.918918918918919,1.4210197862343517,0.2736816869005312,Dicentrarchus labrax,33,mean
1,0.918918918918919,1.4121924701322073,0.2733286704420517,Scophthalmus rhombus,33,mean
1,1.0,1.414,0.2887925270254859,Trachinus draco,33,mean
1,0.9368421052631579,1.4120215705233499,0.28169258995143237,Hippoglossoides platessoides,33,mean
1,0.9101123595505618,1.414593737622187,0.27801668986928946,Lumpenus lampretaeformis,33,mean
1,0.9240506329113924,1.428010879194541,0.28153848229223233,Lycodes vahlii,33,mean
1,0.9428571428571428,1.4265311688723252,0.27829397233801334,Enchelyopus cimbrius,33,mean
1,0.9090909090909091,1.3961591048592914,0.27406778252915764,Lycenchelys sarsii,33,mean
1,0.8541666666666666,1.4095030843660525,0.26516364538154347,Glyptocephalus cynoglossus,33,mean
1,1.0,1.4140000000000004,0.28979952700831657,Platichthys flesus,34,mean
1,0.82,1.3885440725506712,0.24671367969052668,Aphia minuta,34,mean
1,0.8823529411764706,1.3904413337748094,0.26121359768002966,Chelidonichthys cuculus,34,mean
1,0.9846153846153847,1.4139058515755525,0.28340558912353714,Dicentrarchus labrax,34,mean
1,0.9019607843137255,1.420657820140125,0.2638040646945744,Scophthalmus rhombus,34,mean
1,0.8974358974358975,1.4236098223462337,0.28119962203655463,Trachinus draco,34,mean
1,0.9387755102040817,1.3965800656065628,0.27862193114721007,Hippoglossoides platessoides,34,mean
1,0.8736842105263158,1.4323601448941807,0.27981662311790284,Lumpenus lampretaeformis,34,mean
1,0.8666666666666667,1.4061486476550218,0.26441504461055176,Lycodes vahlii,34,mean
1,0.9019607843137255,1.4146709983547014,0.265599305309417,Enchelyopus cimbrius,34,mean
1,0.9523809523809523,1.4271421437750063,0.2827792206170192,Lycenchelys sarsii,34,mean
1,0.8867924528301887,1.3862001545438556,0.27079859178271354,Glyptocephalus cynoglossus,34,mean
1,0.9130434782608695,1.4110212818300583,0.27317863525555913,Platichthys flesus,35,mean
1,0.78125,1.4049911864970175,0.2645261530417516,Aphia minuta,35,mean
1,0.8529411764705882,1.4544674870054268,0.25949958782745347,Chelidonichthys cuculus,35,mean
1,0.8712871287128713,1.4293619760836447,0.27124222188789393,Dicentrarchus labrax,35,mean
1,0.9622641509433962,1.4349112896014553,0.28236554747353776,Scophthalmus rhombus,35,mean
1,0.9294117647058824,1.405008872077794,0.28389647596784034,Trachinus draco,35,mean
1,0.7857142857142857,1.4136586080241877,0.28540310509193245,Hippoglossoides platessoides,35,mean
1,0.9090909090909091,1.3980135013527748,0.26888414159310803,Lumpenus lampretaeformis,35,mean
1,0.7540983606557377,1.4024971989214465,0.2693247898298438,Lycodes vahlii,35,mean
1,0.9848484848484849,1.4140824699284076,0.283100642976907,Enchelyopus cimbrius,35,mean
1,1.0,1.414,0.2902980464459353,Lycenchelys sarsii,35,mean
1,0.9230769230769231,1.3774110982610503,0.27987494894820586,Glyptocephalus cynoglossus,35,mean
1,1.0,1.414,0.287233316172659,Platichthys flesus,36,mean
1,1.0,1.4140000000000004,0.2906266744958024,Aphia minuta,36,mean
1,0.9444444444444444,1.4204647354061357,0.28643230172426687,Chelidonichthys cuculus,36,mean
1,0.8625,1.4117241182411044,0.27373375194443483,Dicentrarchus labrax,36,mean
1,0.912621359223301,1.402148778501753,0.2798675833377793,Scophthalmus rhombus,36,mean
1,0.9195402298850575,1.4044338289222655,0.27369072933242816,Trachinus draco,36,mean
1,0.9375,1.4060758556212736,0.27548260771762806,Hippoglossoides platessoides,36,mean
1,0.92,1.413830975429634,0.28373541012989084,Lumpenus lampretaeformis,36,mean
1,0.9285714285714286,1.4112720312361304,0.27403947776658305,Lycodes vahlii,36,mean
1,1.0,1.4140000000000001,0.2866444531286318,Enchelyopus cimbrius,36,mean
1,0.9285714285714286,1.4152746454561573,0.27053044359532247,Lycenchelys sarsii,36,mean
1,0.8666666666666667,1.4361263905749644,0.27142158283723317,Glyptocephalus cynoglossus,36,mean
1,1.0,1.4140000000000004,0.28727135085511973,Platichthys flesus,37,mean
1,0.9444444444444444,1.423141498887289,0.28001160552050386,Aphia minuta,37,mean
1,0.8461538461538461,1.3820788254231788,0.25119641117021996,Chelidonichthys cuculus,37,mean
1,1.0,1.414,0.2856892989096402,Dicentrarchus labrax,37,mean
1,1.0,1.414,0.28813997662158086,Scophthalmus rhombus,37,mean
1,0.8571428571428571,1.4144942363707682,0.2468878859301982,Trachinus draco,37,mean
1,0.9454545454545454,1.3935552440182306,0.2770617506952512,Hippoglossoides platessoides,37,mean
1,1.0,1.4140000000000001,0.28676681992132647,Lumpenus lampretaeformis,37,mean
1,0.9058823529411765,1.3986936331659325,0.27458852141564727,Lycodes vahlii,37,mean
1,0.9375,1.4400646017817789,0.27984718602994857,Enchelyopus cimbrius,37,mean
1,1.0,1.414,0.2906022623593996,Lycenchelys sarsii,37,mean
1,0.8811881188118812,1.4096620695948936,0.26195221224682175,Glyptocephalus cynoglossus,37,mean
1,0.9242424242424242,1.4252476593638799,0.2760555912966791,Platichthys flesus,38,mean
1,0.8837209302325582,1.427198442937232,0.27721045173125053,Aphia minuta,38,mean
1,0.9444444444444444,1.4324026254607032,0.27057337472312276,Chelidonichthys cuculus,38,mean
1,0.9305555555555556,1.4091533542279993,0.277876787678441,Dicentrarchus labrax,38,mean
1,0.967741935483871,1.4158158136859584,0.2847852946636821,Scophthalmus rhombus,38,mean
1,0.9565217391304348,1.3944998242134385,0.2878959397629907,Trachinus draco,38,mean
1,0.8977272727272727,1.3946284008407144,0.27820759714348087,Hippoglossoides platessoides,38,mean
1,1.0,1.4140000000000001,0.288904315112757,Lumpenus lampretaeformis,38,mean
1,0.8181818181818182,1.40405274279913,0.25950951907958647,Lycodes vahlii,38,mean
1,0.8863636363636364,1.4596430501059452,0.28218432035806235,Enchelyopus cimbrius,38,mean
1,0.9466666666666667,1.4211517116471417,0.27950692741724775,Lycenchelys sarsii,38,mean
1,0.9120879120879121,1.42802997040981,0.2794357646130026,Glyptocephalus cynoglossus,38,mean
1,0.9230769230769231,1.4299804888816197,0.2721812413197923,Platichthys flesus,39,mean
1,0.9565217391304348,1.3896124918190842,0.2731216593898308,Aphia minuta,39,mean
1,0.8852459016393442,1.398764586808482,0.2638510093105248,Chelidonichthys cuculus,39,mean
1,0.9292929292929293,1.4035124059396014,0.2790030485126276,Dicentrarchus labrax,39,mean
1,0.8421052631578947,1.418400581386562,0.2594547088859142,Scophthalmus rhombus,39,mean
1,0.9302325581395349,1.4350875893610162,0.28495223465595493,Trachinus draco,39,mean
1,0.9130434782608695,1.400654043940988,0.27512617138575246,Hippoglossoides platessoides,39,mean
1,1.0,1.4140000000000001,0.2902111801452026,Lumpenus lampretaeformis,39,mean
1,0.967741935483871,1.406249078272703,0.28560733283262474,Lycodes vahlii,39,mean
1,1.0,1.4140000000000004,0.28837283478442227,Enchelyopus cimbrius,39,mean
1,0.9555555555555556,1.4054884173458804,0.2825022265311812,Lycenchelys sarsii,39,mean
1,0.9142857142857143,1.4059501304650666,0.2812489510997933,Glyptocephalus cynoglossus,39,mean
1,0.9444444444444444,1.4170308635728714,0.28125321130160597,Platichthys flesus,40,mean
1,1.0,1.4140000000000001,0.29154343595388965,Aphia minuta,40,mean
1,0.9101123595505618,1.3923602856269826,0.26901955061152366,Chelidonichthys cuculus,40,mean
1,0.8461538461538461,1.4123780129733956,0.26883338264928386,Dicentrarchus labrax,40,mean
1,1.0,1.4140000000000004,0.28702315050904564,Scophthalmus rhombus,40,mean
1,0.8181818181818182,1.4248814916647157,0.26298090195697044,Trachinus draco,40,mean
1,0.9056603773584906,1.4147478233139434,0.2749902732118656,Hippoglossoides platessoides,40,mean
1,0.9130434782608695,1.4221835813296084,0.2688825561315433,Lumpenus lampretaeformis,40,mean
1,0.9,1.451139187102473,0.281621077135189,Lycodes vahlii,40,mean
1,0.8863636363636364,1.4084900792196389,0.2737721444912292,Enchelyopus cimbrius,40,mean
1,0.797979797979798,1.3935602601211683,0.25927244696424295,Lycenchelys sarsii,40,mean
1,0.881578947368421,1.4043308748175545,0.2683267455460565,Glyptocephalus cynoglossus,40,mean
1,0.8823529411764706,1.4173749963558682,0.26754347262810996,Platichthys flesus,41,mean
1,0.8775510204081632,1.4444262253691589,0.26975568693448587,Aphia minuta,41,mean
1,0.9,1.394309645445826,0.252873932227121,Chelidonichthys cuculus,41,mean
1,0.8888888888888888,1.415354144830739,0.280760517735289,Dicentrarchus labrax,41,mean
1,0.8909090909090909,1.422426453077648,0.2765852159319777,Scophthalmus rhombus,41,mean
1,0.96,1.425282069281444,0.28278584391557,Trachinus draco,41,mean
1,0.8769230769230769,1.4070624524623145,0.2649535995754031,Hippoglossoides platessoides,41,mean
1,0.8125,1.42924024590972,0.2593719587430215,Lumpenus lampretaeformis,41,mean
1,0.9354838709677419,1.4127593106977232,0.28527419381946006,Lycodes vahlii,41,mean
1,0.9821428571428571,1.4227239059815686,0.28374498084278926,Enchelyopus cimbrius,41,mean
1,0.8947368421052632,1.4005920047607299,0.26778108264667655,Lycenchelys sarsii,41,mean
1,0.9117647058823529,1.4235906230531603,0.2805731108463966,Glyptocephalus cynoglossus,41,mean
1,0.9285714285714286,1.4234620729329965,0.2875025547174367,Platichthys flesus,42,mean
1,0.9814814814814815,1.4135367921191384,0.2890790725986432,Aphia minuta,42,mean
1,0.8985507246376812,1.4114864614243599,0.2678622957404341,Chelidonichthys cuculus,42,mean
1,0.875,1.378446265176701,0.2818449837152851,Dicentrarchus labrax,42,mean
1,0.9210526315789473,1.3973167965470978,0.2764933366124108,Scophthalmus rhombus,42,mean
1,0.9090909090909091,1.4285831195067846,0.273720928179898,Trachinus draco,42,mean
1,0.9295774647887324,1.4264655505684352,0.27209793233088114,Hippoglossoides platessoides,42,mean
1,0.8723404255319149,1.4225429354458026,0.273321502789438,Lumpenus lampretaeformis,42,mean
1,0.8913043478260869,1.404220190812146,0.2802189029853733,Lycodes vahlii,42,mean
1,1.0,1.4140000000000006,0.2869092415646446,Enchelyopus cimbrius,42,mean
1,0.8857142857142857,1.4038643083935312,0.25583673877100227,Lycenchelys sarsii,42,mean
1,0.8658536585365854,1.403755303354787,0.2688209762797111,Glyptocephalus cynoglossus,42,mean
1,0.9285714285714286,1.4089914830321042,0.2834527462835495,Platichthys flesus,43,mean
1,0.8333333333333334,1.4122052591510341,0.27220321158759847,Aphia minuta,43,mean
1,0.85,1.4200369840228297,0.24750842017507138,Chelidonichthys cuculus,43,mean
1,0.9444444444444444,1.4125996184797813,0.2721908726464466,Dicentrarchus labrax,43,mean
1,1.0,1.4140000000000001,0.28710335074394455,Scophthalmus rhombus,43,mean
1,0.9016393442622951,1.4068903136928914,0.27896788133851685,Trachinus draco,43,mean
1,0.9622641509433962,1.405472776231961,0.27756335872869375,Hippoglossoides platessoides,43,mean
1,0.8571428571428571,1.4094180394278706,0.2737310310163848,Lumpenus lampretaeformis,43,mean
1,0.9056603773584906,1.4359232066656227,0.2668002560742736,Lycodes vahlii,43,mean
1,0.9166666666666666,1.4256848330267393,0.27948273827074877,Enchelyopus cimbrius,43,mean
1,0.9259259259259259,1.3950372209804995,0.2905581829491059,Lycenchelys sarsii,43,mean
1,0.8571428571428571,1.3843434739647733,0.2611194219300347,Glyptocephalus cynoglossus,43,mean
1,0.8441558441558441,1.392597175897732,0.27214327935581756,Platichthys flesus,44,mean
1,0.8571428571428571,1.4408020855742403,0.27770366091973214,Aphia minuta,44,mean
1,0.9333333333333333,1.3961093442860675,0.27955425336395134,Chelidonichthys cuculus,44,mean
1,0.7837837837837838,1.3985711416074529,0.2526710253808931,Dicentrarchus labrax,44,mean
1,0.9154929577464789,1.4194775164001536,0.2779856673750218,Scophthalmus rhombus,44,mean
1,0.96875,1.4328085863632354,0.2802796362351847,Trachinus draco,44,mean
1,0.9560439560439561,1.4299388013854213,0.28575471561389504,Hippoglossoides platessoides,44,mean
1,0.9516129032258065,1.4197817166266122,0.2769859802312229,Lumpenus lampretaeformis,44,mean
1,0.9230769230769231,1.3926817362010735,0.2741358330234492,Lycodes vahlii,44,mean
1,0.85,1.3997613866232292,0.2527294696262127,Enchelyopus cimbrius,44,mean
1,0.8787878787878788,1.4006024431566808,0.2626421396647489,Lycenchelys sarsii,44,mean
1,0.9523809523809523,1.4037054877706208,0.2867329691189389,Glyptocephalus cynoglossus,44,mean
1,0.9456521739130435,1.4089222509637536,0.27407329172657546,Platichthys flesus,45,mean
1,0.8481012658227848,1.392745089238591,0.2615058171543706,Aphia minuta,45,mean
1,0.9,1.4196751673659604,0.264491341247907,Chelidonichthys cuculus,45,mean
1,1.0,1.414,0.28723614684186194,Dicentrarchus labrax,45,mean
1,0.875,1.4307446602891538,0.2718368282709207,Scophthalmus rhombus,45,mean
1,0.8947368421052632,1.415365032286451,0.2759484175236931,Trachinus draco,45,mean
1,0.7450980392156863,1.4002520541961683,0.2555380300474764,Hippoglossoides platessoides,45,mean
1,0.9027777777777778,1.4128410126428075,0.27479810151860123,Lumpenus lampretaeformis,45,mean
1,1.0,1.414,0.284883153659603,Lycodes vahlii,45,mean
1,0.8461538461538461,1.4313558127507098,0.2608375388051118,Enchelyopus cimbrius,45,mean
1,0.9393939393939394,1.430139804385648,0.28044725088964106,Lycenchelys sarsii,45,mean
